x-coordinate,y-coordinate,Similarity_score
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,STAT3 induces muscle stem cell differentiation by interaction with myoD.html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during In.html,0.9692819850422063
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Targeting breast cancer-initiatingstem cells with melanoma differentiation-associated gene-7interleu.html,0.1340145786161879
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,TGF-bSmad3 Stimulates Stem CellDevelopmental Gene Expression and Vascular Smooth Muscle Cell De-Diff.html,0.9667493711570081
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The costimulatory immunogen LPS induces the B-Cell clones that infiltrate transplanted human kidneys.html,0.01765267973916504
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The deubiquitylase USP37 links REST to the control of p27 stability and cell proliferation.html,0.9863226475090713
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The distribution of interleukin-19 in healthy and neoplastic tissue.html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The effect of transforming growth factor _1 on the crosstalk between autophagy and apoptosis in the .html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The Evolutionary Rewiring of Ubiquitination Targets Has Reprogrammed the Regulation of Carbon Assimi.html,0.012353624564556779
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The Helicobacter pylori Urease B Subunit Binds to CD74 on Gastric Epithelial Cells and Induces NF-__.html,0.016807556007076282
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The interaction of butyrate with TNF-alpha during differentiation and apoptosis of colon epithelial .html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The phosphatidylinositol-3 kinase I inhibitor BKM120 induces cell death in B-chronic lymphocytic leu.html,0.11799000683253258
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The Retromer Complex Is Required for Rhodopsin Recycling and Its Loss Leads to Photoreceptor Degener.html,0.9667038778292877
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The Type VI Secretion System Encoded in Salmonella Pathogenicity Island 19 Is Required for Salmonell.html,0.0172481565844948
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,The Yersinia pestis Ail Protein Mediates Binding and Yop Delivery to Host Cells Required for Plague .html,0.01610319168777422
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Tiam1 is associated with hepatocellular carcinoma metastasis.html,0.13366577616133993
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Time-dependent onset of Interferon-a2b-induced apoptosis in isolated hepatocytes from preneoplastic .html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2.html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,TspanC8 tetraspanins regulate ADAM10Kuzbanian trafficking and promote Notch activation in flies and .html,0.013236391054355713
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Tumor necrosis factor alpha down-regulates the Na+-K+ ATPase and the Na+-K+2Cl- cotransporter in the.html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Two Functional Type VI Secretion Systems in Avian Pathogenic Escherichia coli Are Involved in Differ.html,0.01632218987149266
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Up-regulation of focal adhesion kinase in non-small cell lung cancer.html,0.0071684940347456726
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,"Upregulation of cytochrome P450 2J311,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat.html",0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Upregulation of PIAS1 protects against sodium taurocholate-induced severe acute pancreatitis associa.html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,Upregulation of tumor necrosis factor-alpha expression by trans10-cis12 conjugated linoleic acid enh.html,0.006436774164645162
14-3-3__ is required to prevent mitotic catastrophe after DNA damage.html,X-Box Binding Protein 1 (XBP1s) Is a Critical Determinant of Pseudomonas aeruginosa Homoserine Lacto.html,0.9662609249424995
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,A Neoplastic Gene Fusion Mimics Trans-Splicing of RNAs in Normal Human Cells.html,0.08134546086712656
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,A novel function for p21Cip1 and acetyltransferase pCAF as critical transcriptional regulators of TG.html,0.002836861723749943
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,A SUMOylation-defective MITF germline mutation predisposes to melanoma and renal carcinoma.html,0.0033663440540812753
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Adenovirus-mediated overexpression of BMP-9 inhibits human osteosarcoma cell growth and migration th.html,0.024417683058894225
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,"Adiponectin stimulates release of CCL2, -3, -4 and -5 while the surface abundance of CCR2 and -5 is .html",0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,An Extracellular Subtilase Switch for Immune Priming in Arabidopsis.html,0.00236796380010548
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Anti-inflammatory effect of aldose reductase inhibition in murine polymicrobial sepsis.html,0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Anti-ribosomal-P antibodies accelerate lupus glomerulonephritis and induce lupus nephritis in nai_ve.html,0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Antirecoverin autoantibodies in the patient with non-small cell lung cancer but without cancer-assoc.html,0.9999517292014147
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Aspirin Delimits Platelet Life Span by Proteasomal Inhibition.html,0.002233232230035524
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,"Association and Evidence for Linked Recognition of Type IV Secretion System Proteins VirB9-1, VirB9-.html",0.08959408781401541
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Association of Presence of Aspergillus Antibodies with Hemoptysis in Patients with Old Tuberculosis .html,0.09081879082899998
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Astakine 2—the Dark Knight Linking Melatonin to Circadian Regulation in Crustaceans.html,0.0025237021762647706
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,"Aucubin, a naturally occurring iridoid glycoside inhibits TNF-_-induced inflammatory responses throu.html",0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Augmentation of Epithelial Resistance to Invading Bacteria by Using mRNA Transfections.html,0.08631569158404605
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Autoantibodies from Sjögren's syndrome induce activation of both the intrinsic and extrinsic apoptot.html,0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Autocrine production of interleukin-8 confers cisplatin and paclitaxel resistance in ovarian cancer .html,0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,0.09023258036360401
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Baicalein Reduces the Invasion of Glioma Cells via Reducing the Activity of p38 Signaling Pathway.html,0.0031872356450849283
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Baicalein Selectively Induces Apoptosis in Activated Lymphocytes and Ameliorates Concanavalin A-Indu.html,0.002803130788288239
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,c-Secretase inhibitor I induces apoptosis in chronic lymphocytic leukemia cells by proteasome inhibi.html,0.04127271036454054
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Carbon Ion Radiation Inhibits Glioma and Endothelial Cell Migration Induced by Secreted VEGF.html,0.00407640113270169
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,CARM1 Methylates Chromatin Remodeling Factor BAF155 to Enhance Tumor Progression and Metastasis.html,1.0
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Caspase-1-Like Regulation of the proPO-System and Role of ppA and Caspase-1-Like Cleaved Peptides fr.html,0.0038129332213971277
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Caveolin-1 is a novel regulator of K-RAS-dependent migration in colon carcinogenesis.html,0.055722456392207624
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,cDNA cloning and functional analysis of goose interleukin-2.html,0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Cell Atavistic Transition Paired Box 2 Re-Expression Occurs in Mature Tubular Epithelial Cells durin.html,0.006010904455375986
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Cellular and humoral immune responses in the early stages of diabetic nephropathy in NOD mice.html,0.9980911778626339
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Characterization of a Large Outbreak by CTX-M-1-Producing Klebsiella pneumoniae and Mechanisms Leadi.html,0.08980087870793413
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Chronic Morphine Treatment Attenuates Cell Growth of Human BT474 Breast Cancer Cells by Rearrangemen.html,0.0035998207369309547
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Cisplatin in combination with zoledronic acid A synergistic effect in triple-negative breast cancer .html,0.01967256066395951
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Cleavage of CAD inhibitor in CAD activation and DNA degradation during apoptosis.html,0.0056199056773373925
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Cloning and Expression of the 44-Kilodalton Major Outer Membrane Protein Gene of the Human Granulocy.html,0.46256980624418376
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Cross-talk of alpha tocopherol-associated protein and JNK controls the oxidative stress-induced apop.html,0.038715042809680265
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,Curcumin Modulates the Inflammatory Response and Inhibits Subsequent Fibrosis in a Mouse Model of Vi.html,0.0017439707244019244
A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas.html,CXCR1 and CXCR2 are novel mechano-sensors mediating laminar shear stress-induced endothelial cell mi.html,0.9980911778626339
